#     BM23  -  E.S.R.F.  - Thu Dec 10 17:11:39 2015
#S 39 scan 8.8767 9.62357 462 1
#T 1 (Seconds)
# file name: /data/bm23/inhouse/Phelma_9591/Cu2O.dat
# -------------------------------------------------------
# primary slit vertical aperture 0.3 mm
# monochromator:  Si (1 1 1) flat
# adopted d spacing  3.13467 Angstroems
# first crystal initial temperature -164.8 C
# harmonic rejection mirror: Si at 3.0 mrad
# experimental slit horizontal aperture 5 mm
# experimental slit vertical aperture 15 mm
# initial ring current 81.9197 mA
# electrometer ranges for I0 - 1e-07 mA, I1 - 1e-07 mA (I2 - 3e-08 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm23/inhouse/Phelma_9591/acq.par
# scan parameter file name: /data/bm23/inhouse/Phelma_9591/CuKedge.par
# Energy limits  8.8767 - 9.62357 KeV
# Detuning = 0 Loeffen, Piezzo position: init=0, end=0
# acquisition time per scan point 1 s
# target I0 counts for feedback (type 0) init=0, end=0 counts/s, tif = 1, tiw = 0.2
# none
# -------------------------------------------------------
#N 15
#L E[keV]  alpha  I0  I1  I2  point_nb  qg1  T1  T2  E_enc[keV]  ref  log_i1_i2  S[cal1]  S[cal2]  elapseT
8.96606159 0.0942966 5969669 5432475 4975114 37 6685.74 0 0 8.9625 0.0879465 0.0879465 1 1 68.4452
8.96656132 0.0941985 5969718 5433053 4976567 38 6672.77 0 0 8.96299 0.0877609 0.0877609 1 1 70.2892
8.96706009 0.0940704 5970036 5434038 4978808 39 6668.19 0 0 8.96347 0.087492 0.087492 1 1 72.141
8.96755981 0.0939035 5970463 5435334 4980479 40 6666.67 0 0 8.96399 0.0873949 0.0873949 1 1 73.9946
8.96805954 0.0937241 5968442 5434469 4980595 41 6680.4 0 0 8.96451 0.0872124 0.0872124 1 1 75.7825
8.96855927 0.0934812 5970001 5437209 4984392 42 6639.2 0 0 8.96501 0.0869544 0.0869544 1 1 77.4246
8.96905804 0.0933167 5969761 5437885 4985558 43 6638.44 0 0 8.96549 0.0868449 0.0868449 1 1 79.2868
8.96955872 0.0934029 5969358 5437049 4985853 44 6654.46 0 0 8.96598 0.0866319 0.0866319 1 1 81.1331
8.97007656 0.0931282 5969954 5439086 4988972 45 6643.02 0 0 8.9665 0.0863811 0.0863811 1 1 82.9677
8.97057724 0.0930288 5969699 5439394 4990247 46 6649.12 0 0 8.967 0.0861822 0.0861822 1 1 84.5554
